,uf_sigla,cod_regsaud,regiao_saude,ano,mes,quantidade,ano_mes
2488,GO,52002,Centro Sul,2010,12,929,2010-12
2489,GO,52005,Estrada de Ferro,2010,12,286,2010-12
2490,GO,52011,Pirineus,2010,12,552,2010-12
2491,GO,52017,Sul,2010,12,247,2010-12
2492,GO,52012,Rio Vermelho,2010,12,173,2010-12
2493,GO,52006,Nordeste I,2010,12,54,2010-12
2494,GO,52018,São Patrício II,2010,12,154,2010-12
2495,GO,52001,Central,2010,12,1960,2010-12
2496,GO,52013,São Patrício I,2010,12,186,2010-12
2497,GO,52008,Norte,2010,12,144,2010-12
2498,GO,52015,Sudoeste I,2010,12,486,2010-12
2499,GO,52004,Entorno Sul,2010,12,990,2010-12
2500,GO,52014,Serra da Mesa,2010,12,137,2010-12
2501,GO,52008,Norte,2010,11,140,2010-11
2502,GO,52005,Estrada de Ferro,2010,11,253,2010-11
2503,GO,52004,Entorno Sul,2010,11,942,2010-11
2504,GO,52006,Nordeste I,2010,11,66,2010-11
2505,GO,52014,Serra da Mesa,2010,11,122,2010-11
2506,GO,52016,Sudoeste II,2010,11,237,2010-11
2507,GO,52015,Sudoeste I,2010,11,436,2010-11
2508,GO,52002,Centro Sul,2010,11,929,2010-11
2509,GO,52001,Central,2010,11,1838,2010-11
2510,GO,52012,Rio Vermelho,2010,11,160,2010-11
2511,GO,52007,Nordeste II,2010,11,105,2010-11
2512,GO,52018,São Patrício II,2010,11,174,2010-11
2513,GO,52017,Sul,2010,11,229,2010-11
2514,GO,52011,Pirineus,2010,11,506,2010-11
2515,GO,52010,Oeste II,2010,11,97,2010-11
2516,GO,52003,Entorno Norte,2010,11,278,2010-11
2517,GO,52013,São Patrício I,2010,11,161,2010-11
2518,GO,52009,Oeste I,2010,11,105,2010-11
2519,GO,52007,Nordeste II,2010,10,116,2010-10
2520,GO,52017,Sul,2010,10,240,2010-10
2521,GO,52012,Rio Vermelho,2010,10,215,2010-10
2522,GO,52006,Nordeste I,2010,10,61,2010-10
2523,GO,52004,Entorno Sul,2010,10,976,2010-10
2524,GO,52011,Pirineus,2010,10,548,2010-10
2525,GO,52018,São Patrício II,2010,10,191,2010-10
2526,GO,52014,Serra da Mesa,2010,10,130,2010-10
2527,GO,52005,Estrada de Ferro,2010,10,279,2010-10
2528,GO,52013,São Patrício I,2010,10,166,2010-10
2529,GO,52001,Central,2010,10,1904,2010-10
2530,GO,52015,Sudoeste I,2010,10,466,2010-10
2531,GO,52010,Oeste II,2010,10,110,2010-10
2532,GO,52009,Oeste I,2010,10,114,2010-10
2533,GO,52003,Entorno Norte,2010,10,293,2010-10
2534,GO,52002,Centro Sul,2010,10,997,2010-10
2535,GO,52016,Sudoeste II,2010,10,221,2010-10
2536,GO,52008,Norte,2010,10,143,2010-10
2537,GO,52004,Entorno Sul,2010,09,983,2010-09
2538,GO,52008,Norte,2010,09,148,2010-09
2539,GO,52012,Rio Vermelho,2010,09,193,2010-09
2540,GO,52017,Sul,2010,09,255,2010-09
2541,GO,52001,Central,2010,09,2055,2010-09
2542,GO,52016,Sudoeste II,2010,09,228,2010-09
2543,GO,52006,Nordeste I,2010,09,46,2010-09
2544,GO,52014,Serra da Mesa,2010,09,146,2010-09
2545,GO,52002,Centro Sul,2010,09,1045,2010-09
2546,GO,52005,Estrada de Ferro,2010,09,325,2010-09
2547,GO,52013,São Patrício I,2010,09,145,2010-09
2548,GO,52015,Sudoeste I,2010,09,482,2010-09
2549,GO,52010,Oeste II,2010,09,103,2010-09
2550,GO,52003,Entorno Norte,2010,09,287,2010-09
2551,GO,52018,São Patrício II,2010,09,171,2010-09
2552,GO,52009,Oeste I,2010,09,90,2010-09
2553,GO,52011,Pirineus,2010,09,551,2010-09
2554,GO,52007,Nordeste II,2010,09,111,2010-09
2555,GO,52015,Sudoeste I,2010,08,433,2010-08
2556,GO,52001,Central,2010,08,2006,2010-08
2557,GO,52012,Rio Vermelho,2010,08,144,2010-08
2558,GO,52010,Oeste II,2010,08,100,2010-08
2559,GO,52007,Nordeste II,2010,08,103,2010-08
2560,GO,52016,Sudoeste II,2010,08,215,2010-08
2561,GO,52006,Nordeste I,2010,08,56,2010-08
2562,GO,52017,Sul,2010,08,243,2010-08
2563,GO,52004,Entorno Sul,2010,08,938,2010-08
2564,GO,52008,Norte,2010,08,154,2010-08
2565,GO,52003,Entorno Norte,2010,08,291,2010-08
2566,GO,52014,Serra da Mesa,2010,08,121,2010-08
2567,GO,52002,Centro Sul,2010,08,921,2010-08
2568,GO,52018,São Patrício II,2010,08,159,2010-08
2569,GO,52013,São Patrício I,2010,08,153,2010-08
2570,GO,52011,Pirineus,2010,08,591,2010-08
2571,GO,52009,Oeste I,2010,08,112,2010-08
2572,GO,52005,Estrada de Ferro,2010,08,248,2010-08
2573,GO,52017,Sul,2010,07,234,2010-07
2574,GO,52012,Rio Vermelho,2010,07,206,2010-07
2575,GO,52010,Oeste II,2010,07,96,2010-07
2576,GO,52009,Oeste I,2010,07,109,2010-07
2577,GO,52018,São Patrício II,2010,07,190,2010-07
2578,GO,52002,Centro Sul,2010,07,982,2010-07
2579,GO,52006,Nordeste I,2010,07,63,2010-07
2580,GO,52004,Entorno Sul,2010,07,987,2010-07
2581,GO,52005,Estrada de Ferro,2010,07,278,2010-07
2582,GO,52016,Sudoeste II,2010,07,271,2010-07
2583,GO,52008,Norte,2010,07,139,2010-07
2584,GO,52003,Entorno Norte,2010,07,259,2010-07
2585,GO,52007,Nordeste II,2010,07,137,2010-07
2586,GO,52001,Central,2010,07,2004,2010-07
2587,GO,52011,Pirineus,2010,07,567,2010-07
2588,GO,52015,Sudoeste I,2010,07,484,2010-07
2589,GO,52013,São Patrício I,2010,07,156,2010-07
2590,GO,52014,Serra da Mesa,2010,07,114,2010-07
2591,GO,52002,Centro Sul,2010,06,990,2010-06
2592,GO,52012,Rio Vermelho,2010,06,199,2010-06
2593,GO,52001,Central,2010,06,1981,2010-06
2594,GO,52017,Sul,2010,06,229,2010-06
2595,GO,52015,Sudoeste I,2010,06,450,2010-06
2596,GO,52010,Oeste II,2010,06,94,2010-06
2597,GO,52004,Entorno Sul,2010,06,923,2010-06
2598,GO,52008,Norte,2010,06,145,2010-06
2599,GO,52007,Nordeste II,2010,06,120,2010-06
2600,GO,52011,Pirineus,2010,06,555,2010-06
2601,GO,52003,Entorno Norte,2010,06,282,2010-06
2602,GO,52016,Sudoeste II,2010,06,241,2010-06
2603,GO,52014,Serra da Mesa,2010,06,116,2010-06
2604,GO,52013,São Patrício I,2010,06,190,2010-06
2605,GO,52006,Nordeste I,2010,06,61,2010-06
2606,GO,52005,Estrada de Ferro,2010,06,286,2010-06
2607,GO,52009,Oeste I,2010,06,95,2010-06
2608,GO,52018,São Patrício II,2010,06,161,2010-06
2609,GO,52017,Sul,2010,05,260,2010-05
2610,GO,52005,Estrada de Ferro,2010,05,269,2010-05
2611,GO,52007,Nordeste II,2010,05,128,2010-05
2612,GO,52003,Entorno Norte,2010,05,305,2010-05
2613,GO,52016,Sudoeste II,2010,05,204,2010-05
2614,GO,52002,Centro Sul,2010,05,1025,2010-05
2615,GO,52009,Oeste I,2010,05,124,2010-05
2616,GO,52012,Rio Vermelho,2010,05,202,2010-05
2617,GO,52018,São Patrício II,2010,05,175,2010-05
2618,GO,52006,Nordeste I,2010,05,76,2010-05
2619,GO,52010,Oeste II,2010,05,88,2010-05
2620,GO,52001,Central,2010,05,2129,2010-05
2621,GO,52013,São Patrício I,2010,05,167,2010-05
2622,GO,52004,Entorno Sul,2010,05,960,2010-05
2623,GO,52014,Serra da Mesa,2010,05,139,2010-05
2624,GO,52015,Sudoeste I,2010,05,531,2010-05
2625,GO,52011,Pirineus,2010,05,538,2010-05
2626,GO,52008,Norte,2010,05,150,2010-05
2627,GO,52006,Nordeste I,2010,04,80,2010-04
2628,GO,52005,Estrada de Ferro,2010,04,288,2010-04
2629,GO,52012,Rio Vermelho,2010,04,233,2010-04
2630,GO,52016,Sudoeste II,2010,04,277,2010-04
2631,GO,52018,São Patrício II,2010,04,179,2010-04
2632,GO,52004,Entorno Sul,2010,04,960,2010-04
2633,GO,52014,Serra da Mesa,2010,04,158,2010-04
2634,GO,52009,Oeste I,2010,04,125,2010-04
2635,GO,52002,Centro Sul,2010,04,1017,2010-04
2636,GO,52008,Norte,2010,04,171,2010-04
2637,GO,52017,Sul,2010,04,293,2010-04
2638,GO,52013,São Patrício I,2010,04,173,2010-04
2639,GO,52010,Oeste II,2010,04,118,2010-04
2640,GO,52001,Central,2010,04,2039,2010-04
2641,GO,52007,Nordeste II,2010,04,141,2010-04
2642,GO,52003,Entorno Norte,2010,04,323,2010-04
2643,GO,52011,Pirineus,2010,04,567,2010-04
2644,GO,52015,Sudoeste I,2010,04,535,2010-04
2645,GO,52008,Norte,2010,03,185,2010-03
2646,GO,52003,Entorno Norte,2010,03,332,2010-03
2647,GO,52016,Sudoeste II,2010,03,270,2010-03
2648,GO,52004,Entorno Sul,2010,03,1052,2010-03
2649,GO,52010,Oeste II,2010,03,117,2010-03
2650,GO,52001,Central,2010,03,2330,2010-03
2651,GO,52002,Centro Sul,2010,03,1051,2010-03
2652,GO,52007,Nordeste II,2010,03,125,2010-03
2653,GO,52012,Rio Vermelho,2010,03,203,2010-03
2654,GO,52011,Pirineus,2010,03,647,2010-03
2655,GO,52017,Sul,2010,03,313,2010-03
2656,GO,52005,Estrada de Ferro,2010,03,346,2010-03
2657,GO,52014,Serra da Mesa,2010,03,153,2010-03
2658,GO,52018,São Patrício II,2010,03,189,2010-03
2659,GO,52015,Sudoeste I,2010,03,548,2010-03
2660,GO,52006,Nordeste I,2010,03,74,2010-03
2661,GO,52013,São Patrício I,2010,03,184,2010-03
2662,GO,52009,Oeste I,2010,03,124,2010-03
2663,GO,52012,Rio Vermelho,2010,02,207,2010-02
2664,GO,52009,Oeste I,2010,02,116,2010-02
2665,GO,52008,Norte,2010,02,141,2010-02
2666,GO,52005,Estrada de Ferro,2010,02,294,2010-02
2667,GO,52015,Sudoeste I,2010,02,473,2010-02
2668,GO,52004,Entorno Sul,2010,02,879,2010-02
2669,GO,52006,Nordeste I,2010,02,57,2010-02
2670,GO,52007,Nordeste II,2010,02,112,2010-02
2671,GO,52001,Central,2010,02,2012,2010-02
2672,GO,52010,Oeste II,2010,02,84,2010-02
2673,GO,52014,Serra da Mesa,2010,02,128,2010-02
2674,GO,52017,Sul,2010,02,236,2010-02
2675,GO,52002,Centro Sul,2010,02,897,2010-02
2676,GO,52016,Sudoeste II,2010,02,260,2010-02
2677,GO,52003,Entorno Norte,2010,02,278,2010-02
2678,GO,52011,Pirineus,2010,02,530,2010-02
2679,GO,52013,São Patrício I,2010,02,148,2010-02
2680,GO,52018,São Patrício II,2010,02,174,2010-02
2681,GO,52003,Entorno Norte,2010,01,257,2010-01
2682,GO,52009,Oeste I,2010,01,97,2010-01
2683,GO,52016,Sudoeste II,2010,01,258,2010-01
2684,GO,52010,Oeste II,2010,01,102,2010-01
2685,GO,52005,Estrada de Ferro,2010,01,322,2010-01
2686,GO,52012,Rio Vermelho,2010,01,194,2010-01
2687,GO,52004,Entorno Sul,2010,01,980,2010-01
2688,GO,52017,Sul,2010,01,235,2010-01
2689,GO,52001,Central,2010,01,2016,2010-01
2690,GO,52007,Nordeste II,2010,01,139,2010-01
2691,GO,52008,Norte,2010,01,140,2010-01
2692,GO,52018,São Patrício II,2010,01,155,2010-01
2693,GO,52015,Sudoeste I,2010,01,439,2010-01
2694,GO,52002,Centro Sul,2010,01,976,2010-01
2695,GO,52014,Serra da Mesa,2010,01,122,2010-01
2696,GO,52013,São Patrício I,2010,01,150,2010-01
2697,GO,52011,Pirineus,2010,01,599,2010-01
2698,GO,52006,Nordeste I,2010,01,61,2010-01
2699,GO,52007,Nordeste II,2009,12,106,2009-12
2700,GO,52001,Central,2009,12,2032,2009-12
2701,GO,52015,Sudoeste I,2009,12,428,2009-12
2702,GO,52013,São Patrício I,2009,12,162,2009-12
2703,GO,52014,Serra da Mesa,2009,12,137,2009-12
2704,GO,52011,Pirineus,2009,12,559,2009-12
2705,GO,52010,Oeste II,2009,12,90,2009-12
2706,GO,52008,Norte,2009,12,129,2009-12
2707,GO,52018,São Patrício II,2009,12,195,2009-12
2708,GO,52004,Entorno Sul,2009,12,904,2009-12
2709,GO,52005,Estrada de Ferro,2009,12,279,2009-12
2710,GO,52003,Entorno Norte,2009,12,252,2009-12
2711,GO,52002,Centro Sul,2009,12,996,2009-12
2712,GO,52009,Oeste I,2009,12,90,2009-12
2713,GO,52006,Nordeste I,2009,12,72,2009-12
2714,GO,52012,Rio Vermelho,2009,12,183,2009-12
2715,GO,52016,Sudoeste II,2009,12,214,2009-12
2716,GO,52017,Sul,2009,12,241,2009-12
2717,GO,52007,Nordeste II,2009,11,129,2009-11
2718,GO,52017,Sul,2009,11,214,2009-11
2719,GO,52009,Oeste I,2009,11,101,2009-11
2720,GO,52008,Norte,2009,11,148,2009-11
2721,GO,52010,Oeste II,2009,11,120,2009-11
2722,GO,52014,Serra da Mesa,2009,11,108,2009-11
2723,GO,52002,Centro Sul,2009,11,973,2009-11
2724,GO,52018,São Patrício II,2009,11,195,2009-11
2725,GO,52005,Estrada de Ferro,2009,11,284,2009-11
2726,GO,52003,Entorno Norte,2009,11,272,2009-11
2727,GO,52013,São Patrício I,2009,11,152,2009-11
2728,GO,52015,Sudoeste I,2009,11,371,2009-11
2729,GO,52012,Rio Vermelho,2009,11,189,2009-11
2730,GO,52011,Pirineus,2009,11,561,2009-11
2731,GO,52016,Sudoeste II,2009,11,251,2009-11
2732,GO,52004,Entorno Sul,2009,11,916,2009-11
2733,GO,52006,Nordeste I,2009,11,60,2009-11
2734,GO,52001,Central,2009,11,1856,2009-11
2735,GO,52001,Central,2009,10,1965,2009-10
2736,GO,52010,Oeste II,2009,10,99,2009-10
2737,GO,52003,Entorno Norte,2009,10,301,2009-10
2738,GO,52006,Nordeste I,2009,10,61,2009-10
2739,GO,52009,Oeste I,2009,10,107,2009-10
2740,GO,52013,São Patrício I,2009,10,168,2009-10
2741,GO,52015,Sudoeste I,2009,10,457,2009-10
2742,GO,52007,Nordeste II,2009,10,128,2009-10
2743,GO,52012,Rio Vermelho,2009,10,205,2009-10
2744,GO,52017,Sul,2009,10,255,2009-10
2745,GO,52002,Centro Sul,2009,10,992,2009-10
2746,GO,52018,São Patrício II,2009,10,154,2009-10
2747,GO,52014,Serra da Mesa,2009,10,147,2009-10
2748,GO,52004,Entorno Sul,2009,10,919,2009-10
2749,GO,52005,Estrada de Ferro,2009,10,326,2009-10
2750,GO,52008,Norte,2009,10,163,2009-10
2751,GO,52016,Sudoeste II,2009,10,254,2009-10
2752,GO,52011,Pirineus,2009,10,600,2009-10
2753,GO,52006,Nordeste I,2009,09,53,2009-09
2754,GO,52015,Sudoeste I,2009,09,453,2009-09
2755,GO,52014,Serra da Mesa,2009,09,146,2009-09
2756,GO,52016,Sudoeste II,2009,09,259,2009-09
2757,GO,52005,Estrada de Ferro,2009,09,274,2009-09
2758,GO,52010,Oeste II,2009,09,124,2009-09
2759,GO,52002,Centro Sul,2009,09,1015,2009-09
2760,GO,52011,Pirineus,2009,09,569,2009-09
2761,GO,52003,Entorno Norte,2009,09,279,2009-09
2762,GO,52004,Entorno Sul,2009,09,973,2009-09
2763,GO,52013,São Patrício I,2009,09,172,2009-09
2764,GO,52018,São Patrício II,2009,09,178,2009-09
2765,GO,52017,Sul,2009,09,255,2009-09
2766,GO,52001,Central,2009,09,2099,2009-09
2767,GO,52009,Oeste I,2009,09,116,2009-09
2768,GO,52007,Nordeste II,2009,09,138,2009-09
2769,GO,52008,Norte,2009,09,171,2009-09
2770,GO,52012,Rio Vermelho,2009,09,167,2009-09
2771,GO,52005,Estrada de Ferro,2009,08,271,2009-08
2772,GO,52007,Nordeste II,2009,08,139,2009-08
2773,GO,52008,Norte,2009,08,184,2009-08
2774,GO,52016,Sudoeste II,2009,08,214,2009-08
2775,GO,52011,Pirineus,2009,08,525,2009-08
2776,GO,52003,Entorno Norte,2009,08,291,2009-08
2777,GO,52017,Sul,2009,08,253,2009-08
2778,GO,52001,Central,2009,08,1947,2009-08
2779,GO,52002,Centro Sul,2009,08,934,2009-08
2780,GO,52015,Sudoeste I,2009,08,379,2009-08
2781,GO,52018,São Patrício II,2009,08,177,2009-08
2782,GO,52014,Serra da Mesa,2009,08,127,2009-08
2783,GO,52006,Nordeste I,2009,08,53,2009-08
2784,GO,52012,Rio Vermelho,2009,08,178,2009-08
2785,GO,52009,Oeste I,2009,08,109,2009-08
2786,GO,52004,Entorno Sul,2009,08,887,2009-08
2787,GO,52013,São Patrício I,2009,08,151,2009-08
2788,GO,52010,Oeste II,2009,08,84,2009-08
2789,GO,52016,Sudoeste II,2009,07,207,2009-07
2790,GO,52009,Oeste I,2009,07,114,2009-07
2791,GO,52005,Estrada de Ferro,2009,07,286,2009-07
2792,GO,52008,Norte,2009,07,142,2009-07
2793,GO,52004,Entorno Sul,2009,07,969,2009-07
2794,GO,52017,Sul,2009,07,300,2009-07
2795,GO,52015,Sudoeste I,2009,07,453,2009-07
2796,GO,52006,Nordeste I,2009,07,54,2009-07
2797,GO,52007,Nordeste II,2009,07,114,2009-07
2798,GO,52012,Rio Vermelho,2009,07,184,2009-07
2799,GO,52010,Oeste II,2009,07,108,2009-07
2800,GO,52014,Serra da Mesa,2009,07,80,2009-07
2801,GO,52018,São Patrício II,2009,07,198,2009-07
2802,GO,52003,Entorno Norte,2009,07,300,2009-07
2803,GO,52002,Centro Sul,2009,07,972,2009-07
2804,GO,52011,Pirineus,2009,07,558,2009-07
2805,GO,52013,São Patrício I,2009,07,156,2009-07
2806,GO,52001,Central,2009,07,1999,2009-07
2807,GO,52004,Entorno Sul,2009,06,966,2009-06
2808,GO,52003,Entorno Norte,2009,06,267,2009-06
2809,GO,52016,Sudoeste II,2009,06,245,2009-06
2810,GO,52006,Nordeste I,2009,06,53,2009-06
2811,GO,52017,Sul,2009,06,230,2009-06
2812,GO,52005,Estrada de Ferro,2009,06,278,2009-06
2813,GO,52011,Pirineus,2009,06,557,2009-06
2814,GO,52009,Oeste I,2009,06,106,2009-06
2815,GO,52014,Serra da Mesa,2009,06,146,2009-06
2816,GO,52018,São Patrício II,2009,06,145,2009-06
2817,GO,52010,Oeste II,2009,06,90,2009-06
2818,GO,52013,São Patrício I,2009,06,153,2009-06
2819,GO,52012,Rio Vermelho,2009,06,178,2009-06
2820,GO,52002,Centro Sul,2009,06,918,2009-06
2821,GO,52007,Nordeste II,2009,06,107,2009-06
2822,GO,52008,Norte,2009,06,158,2009-06
2823,GO,52015,Sudoeste I,2009,06,447,2009-06
2824,GO,52001,Central,2009,06,1905,2009-06
2825,GO,52007,Nordeste II,2009,05,137,2009-05
2826,GO,52014,Serra da Mesa,2009,05,152,2009-05
2827,GO,52004,Entorno Sul,2009,05,1047,2009-05
2828,GO,52013,São Patrício I,2009,05,195,2009-05
2829,GO,52001,Central,2009,05,1973,2009-05
2830,GO,52006,Nordeste I,2009,05,81,2009-05
2831,GO,52015,Sudoeste I,2009,05,482,2009-05
2832,GO,52017,Sul,2009,05,251,2009-05
2833,GO,52016,Sudoeste II,2009,05,230,2009-05
2834,GO,52005,Estrada de Ferro,2009,05,282,2009-05
2835,GO,52002,Centro Sul,2009,05,925,2009-05
2836,GO,52012,Rio Vermelho,2009,05,230,2009-05
2837,GO,52009,Oeste I,2009,05,108,2009-05
2838,GO,52018,São Patrício II,2009,05,186,2009-05
2839,GO,52010,Oeste II,2009,05,105,2009-05
2840,GO,52003,Entorno Norte,2009,05,290,2009-05
2841,GO,52011,Pirineus,2009,05,568,2009-05
2842,GO,52008,Norte,2009,05,195,2009-05
2843,GO,52007,Nordeste II,2009,04,107,2009-04
2844,GO,52014,Serra da Mesa,2009,04,167,2009-04
2845,GO,52018,São Patrício II,2009,04,184,2009-04
2846,GO,52013,São Patrício I,2009,04,179,2009-04
2847,GO,52004,Entorno Sul,2009,04,1064,2009-04
2848,GO,52001,Central,2009,04,2205,2009-04
2849,GO,52012,Rio Vermelho,2009,04,247,2009-04
2850,GO,52010,Oeste II,2009,04,99,2009-04
2851,GO,52005,Estrada de Ferro,2009,04,301,2009-04
2852,GO,52006,Nordeste I,2009,04,54,2009-04
2853,GO,52008,Norte,2009,04,165,2009-04
2854,GO,52017,Sul,2009,04,278,2009-04
2855,GO,52011,Pirineus,2009,04,575,2009-04
2856,GO,52015,Sudoeste I,2009,04,470,2009-04
2857,GO,52003,Entorno Norte,2009,04,356,2009-04
2858,GO,52002,Centro Sul,2009,04,1089,2009-04
2859,GO,52009,Oeste I,2009,04,109,2009-04
2860,GO,52016,Sudoeste II,2009,04,280,2009-04
2861,GO,52015,Sudoeste I,2009,03,512,2009-03
2862,GO,52010,Oeste II,2009,03,84,2009-03
2863,GO,52013,São Patrício I,2009,03,177,2009-03
2864,GO,52017,Sul,2009,03,298,2009-03
2865,GO,52004,Entorno Sul,2009,03,1139,2009-03
2866,GO,52018,São Patrício II,2009,03,199,2009-03
2867,GO,52005,Estrada de Ferro,2009,03,295,2009-03
2868,GO,52011,Pirineus,2009,03,597,2009-03
2869,GO,52012,Rio Vermelho,2009,03,242,2009-03
2870,GO,52003,Entorno Norte,2009,03,331,2009-03
2871,GO,52006,Nordeste I,2009,03,72,2009-03
2872,GO,52016,Sudoeste II,2009,03,294,2009-03
2873,GO,52014,Serra da Mesa,2009,03,158,2009-03
2874,GO,52007,Nordeste II,2009,03,119,2009-03
2875,GO,52008,Norte,2009,03,176,2009-03
2876,GO,52002,Centro Sul,2009,03,990,2009-03
2877,GO,52009,Oeste I,2009,03,122,2009-03
2878,GO,52001,Central,2009,03,2213,2009-03
2879,GO,52005,Estrada de Ferro,2009,02,276,2009-02
2880,GO,52002,Centro Sul,2009,02,983,2009-02
2881,GO,52001,Central,2009,02,1886,2009-02
2882,GO,52013,São Patrício I,2009,02,158,2009-02
2883,GO,52018,São Patrício II,2009,02,161,2009-02
2884,GO,52007,Nordeste II,2009,02,129,2009-02
2885,GO,52008,Norte,2009,02,154,2009-02
2886,GO,52006,Nordeste I,2009,02,67,2009-02
2887,GO,52016,Sudoeste II,2009,02,226,2009-02
2888,GO,52012,Rio Vermelho,2009,02,193,2009-02
2889,GO,52009,Oeste I,2009,02,93,2009-02
2890,GO,52015,Sudoeste I,2009,02,450,2009-02
2891,GO,52011,Pirineus,2009,02,526,2009-02
2892,GO,52003,Entorno Norte,2009,02,302,2009-02
2893,GO,52014,Serra da Mesa,2009,02,139,2009-02
2894,GO,52004,Entorno Sul,2009,02,979,2009-02
2895,GO,52010,Oeste II,2009,02,97,2009-02
2896,GO,52017,Sul,2009,02,254,2009-02
2897,GO,52008,Norte,2009,01,145,2009-01
2898,GO,52018,São Patrício II,2009,01,158,2009-01
2899,GO,52017,Sul,2009,01,263,2009-01
2900,GO,52001,Central,2009,01,2038,2009-01
2901,GO,52010,Oeste II,2009,01,99,2009-01
2902,GO,52015,Sudoeste I,2009,01,425,2009-01
2903,GO,52004,Entorno Sul,2009,01,1013,2009-01
2904,GO,52002,Centro Sul,2009,01,950,2009-01
2905,GO,52005,Estrada de Ferro,2009,01,268,2009-01
2906,GO,52011,Pirineus,2009,01,537,2009-01
2907,GO,52009,Oeste I,2009,01,99,2009-01
2908,GO,52007,Nordeste II,2009,01,127,2009-01
2909,GO,52016,Sudoeste II,2009,01,250,2009-01
2910,GO,52013,São Patrício I,2009,01,187,2009-01
2911,GO,52014,Serra da Mesa,2009,01,116,2009-01
2912,GO,52003,Entorno Norte,2009,01,326,2009-01
2913,GO,52006,Nordeste I,2009,01,63,2009-01
2914,GO,52012,Rio Vermelho,2009,01,193,2009-01
2915,GO,52015,Sudoeste I,2008,12,454,2008-12
2916,GO,52013,São Patrício I,2008,12,178,2008-12
2917,GO,52008,Norte,2008,12,170,2008-12
2918,GO,52018,São Patrício II,2008,12,158,2008-12
2919,GO,52006,Nordeste I,2008,12,68,2008-12
2920,GO,52009,Oeste I,2008,12,99,2008-12
2921,GO,52005,Estrada de Ferro,2008,12,279,2008-12
2922,GO,52012,Rio Vermelho,2008,12,182,2008-12
2923,GO,52016,Sudoeste II,2008,12,242,2008-12
2924,GO,52002,Centro Sul,2008,12,932,2008-12
2925,GO,52004,Entorno Sul,2008,12,991,2008-12
2926,GO,52011,Pirineus,2008,12,584,2008-12
2927,GO,52007,Nordeste II,2008,12,142,2008-12
2928,GO,52010,Oeste II,2008,12,111,2008-12
2929,GO,52014,Serra da Mesa,2008,12,173,2008-12
2930,GO,52001,Central,2008,12,2000,2008-12
2931,GO,52017,Sul,2008,12,257,2008-12
2932,GO,52003,Entorno Norte,2008,12,358,2008-12
2933,GO,52009,Oeste I,2008,11,108,2008-11
2934,GO,52002,Centro Sul,2008,11,884,2008-11
2935,GO,52003,Entorno Norte,2008,11,316,2008-11
2936,GO,52010,Oeste II,2008,11,85,2008-11
2937,GO,52014,Serra da Mesa,2008,11,109,2008-11
2938,GO,52018,São Patrício II,2008,11,148,2008-11
2939,GO,52017,Sul,2008,11,223,2008-11
2940,GO,52015,Sudoeste I,2008,11,416,2008-11
2941,GO,52006,Nordeste I,2008,11,57,2008-11
2942,GO,52011,Pirineus,2008,11,559,2008-11
2943,GO,52016,Sudoeste II,2008,11,246,2008-11
2944,GO,52004,Entorno Sul,2008,11,962,2008-11
2945,GO,52013,São Patrício I,2008,11,162,2008-11
2946,GO,52001,Central,2008,11,1857,2008-11
2947,GO,52005,Estrada de Ferro,2008,11,301,2008-11
2948,GO,52007,Nordeste II,2008,11,151,2008-11
2949,GO,52008,Norte,2008,11,157,2008-11
2950,GO,52012,Rio Vermelho,2008,11,201,2008-11
2951,GO,52016,Sudoeste II,2008,10,240,2008-10
2952,GO,52015,Sudoeste I,2008,10,434,2008-10
2953,GO,52013,São Patrício I,2008,10,181,2008-10
2954,GO,52010,Oeste II,2008,10,80,2008-10
2955,GO,52003,Entorno Norte,2008,10,268,2008-10
2956,GO,52017,Sul,2008,10,256,2008-10
2957,GO,52018,São Patrício II,2008,10,178,2008-10
2958,GO,52004,Entorno Sul,2008,10,965,2008-10
2959,GO,52002,Centro Sul,2008,10,926,2008-10
2960,GO,52006,Nordeste I,2008,10,60,2008-10
2961,GO,52005,Estrada de Ferro,2008,10,296,2008-10
2962,GO,52011,Pirineus,2008,10,541,2008-10
2963,GO,52014,Serra da Mesa,2008,10,160,2008-10
2964,GO,52012,Rio Vermelho,2008,10,213,2008-10
2965,GO,52008,Norte,2008,10,183,2008-10
2966,GO,52001,Central,2008,10,1953,2008-10
2967,GO,52009,Oeste I,2008,10,120,2008-10
2968,GO,52007,Nordeste II,2008,10,138,2008-10
2969,GO,52002,Centro Sul,2008,09,986,2008-09
2970,GO,52003,Entorno Norte,2008,09,304,2008-09
2971,GO,52009,Oeste I,2008,09,117,2008-09
2972,GO,52017,Sul,2008,09,253,2008-09
2973,GO,52001,Central,2008,09,2022,2008-09
2974,GO,52015,Sudoeste I,2008,09,452,2008-09
2975,GO,52005,Estrada de Ferro,2008,09,287,2008-09
2976,GO,52004,Entorno Sul,2008,09,980,2008-09
2977,GO,52013,São Patrício I,2008,09,175,2008-09
2978,GO,52012,Rio Vermelho,2008,09,211,2008-09
2979,GO,52007,Nordeste II,2008,09,140,2008-09
2980,GO,52006,Nordeste I,2008,09,66,2008-09
2981,GO,52018,São Patrício II,2008,09,171,2008-09
2982,GO,52014,Serra da Mesa,2008,09,142,2008-09
2983,GO,52008,Norte,2008,09,181,2008-09
2984,GO,52011,Pirineus,2008,09,528,2008-09
2985,GO,52016,Sudoeste II,2008,09,235,2008-09
2986,GO,52010,Oeste II,2008,09,111,2008-09
