,regiao,mês_procedimento_realizado,nivel_atencao,qtd_nascidos,ano_mes,CBO,horas_categoria,fte40
9598,52008,2023-12-01,APS,142,2024-02,223505,71.0,0.5634920634920635
9599,52008,2023-12-01,APS,142,2024-02,225130,71.0,0.5634920634920635
9600,52008,2023-12-01,APS,142,2024-02,251510,21.3,0.16904761904761906
9601,52008,2023-12-01,APS,142,2024-02,515105,71.0,0.5634920634920635
9602,52008,2023-12-01,APS,143,2023-11,223505,393.25,3.121031746031746
9603,52008,2023-12-01,APS,143,2023-11,225130,393.25,3.121031746031746
9604,52008,2023-12-01,APS,143,2023-11,322205,71.5,0.5674603174603174
9605,52008,2023-12-01,APS,143,2023-12,223505,822.25,6.525793650793651
9606,52008,2023-12-01,APS,143,2023-12,223810,71.5,0.5674603174603174
9607,52008,2023-12-01,APS,143,2023-12,225124,71.5,0.5674603174603174
9608,52008,2023-12-01,APS,143,2023-12,225130,750.75,5.958333333333333
9609,52008,2023-12-01,APS,143,2023-12,225265,71.5,0.5674603174603174
9610,52008,2023-12-01,APS,143,2023-12,251510,10.725,0.08511904761904762
9611,52008,2023-12-01,APS,143,2023-12,322205,71.5,0.5674603174603174
9612,52008,2023-12-01,APS,144,2024-01,223208,72.0,0.5714285714285714
9613,52008,2023-12-01,APS,144,2024-01,223505,72.0,0.5714285714285714
9614,52008,2023-12-01,APS,144,2024-01,225130,72.0,0.5714285714285714
9615,52008,2023-12-01,APS,144,2024-01,251510,21.599999999999998,0.1714285714285714
9616,52008,2023-12-01,APS,144,2024-01,515105,432.0,3.4285714285714284
9617,52008,2023-12-01,APS,147,2023-03,223505,367.5,2.9166666666666665
9618,52008,2023-12-01,APS,147,2023-03,225130,367.5,2.9166666666666665
9619,52008,2023-12-01,APS,151,2023-10,223505,377.5,2.996031746031746
9620,52008,2023-12-01,APS,151,2023-10,225130,377.5,2.996031746031746
9621,52008,2023-12-01,APS,151,2023-10,322205,105.70000000000002,0.838888888888889
9622,52008,2023-12-01,APS,152,2023-09,322205,30.400000000000002,0.24126984126984127
9623,52008,2023-12-01,APS,154,2023-08,223505,385.0,3.0555555555555554
9624,52008,2023-12-01,APS,154,2023-08,225130,385.0,3.0555555555555554
9625,52008,2023-12-01,APS,154,2023-08,322205,77.0,0.6111111111111112
9626,52008,2023-12-01,APS,156,2023-06,223505,390.0,3.0952380952380953
9627,52008,2023-12-01,APS,156,2023-06,225130,390.0,3.0952380952380953
9628,52008,2023-12-01,Especializada,142,2024-02,221205,33.228,0.26371428571428573
9629,52008,2023-12-01,Especializada,142,2024-02,223505,21.3,0.16904761904761906
9630,52008,2023-12-01,Especializada,142,2024-02,223605,10.65,0.08452380952380953
9631,52008,2023-12-01,Especializada,142,2024-02,223710,3.195,0.025357142857142856
9632,52008,2023-12-01,Especializada,142,2024-02,225120,2.13,0.016904761904761905
9633,52008,2023-12-01,Especializada,142,2024-02,225130,31.950000000000003,0.2535714285714286
9634,52008,2023-12-01,Especializada,142,2024-02,225250,21.3,0.16904761904761906
9635,52008,2023-12-01,Especializada,142,2024-02,251605,21.3,0.16904761904761906
9636,52008,2023-12-01,Especializada,142,2024-02,322205,21.3,0.16904761904761906
9637,52008,2023-12-01,Especializada,143,2023-12,223505,10.725,0.08511904761904762
9638,52008,2023-12-01,Especializada,143,2023-12,225130,357.5,2.8373015873015874
9639,52008,2023-12-01,Especializada,143,2023-12,225250,10.725,0.08511904761904762
9640,52008,2023-12-01,Especializada,143,2023-12,251605,10.725,0.08511904761904762
9641,52008,2023-12-01,Especializada,143,2023-12,322205,10.725,0.08511904761904762
9642,52008,2023-12-01,Especializada,144,2024-01,221205,10.799999999999999,0.0857142857142857
9643,52008,2023-12-01,Especializada,144,2024-01,223505,21.599999999999998,0.1714285714285714
9644,52008,2023-12-01,Especializada,144,2024-01,225130,32.4,0.2571428571428571
9645,52008,2023-12-01,Especializada,144,2024-01,225250,21.599999999999998,0.1714285714285714
9646,52008,2023-12-01,Especializada,144,2024-01,251605,21.599999999999998,0.1714285714285714
9647,52008,2023-12-01,Especializada,144,2024-01,322205,21.599999999999998,0.1714285714285714
9648,52008,2024-01-01,APS,142,2024-02,223208,71.0,0.5634920634920635
9649,52008,2024-01-01,APS,142,2024-02,223505,71.0,0.5634920634920635
9650,52008,2024-01-01,APS,142,2024-02,225130,71.0,0.5634920634920635
9651,52008,2024-01-01,APS,142,2024-02,251510,21.3,0.16904761904761906
9652,52008,2024-01-01,APS,142,2024-02,515105,426.0,3.380952380952381
9653,52008,2024-01-01,APS,143,2023-01,223505,357.5,2.8373015873015874
9654,52008,2024-01-01,APS,143,2023-01,225130,357.5,2.8373015873015874
9655,52008,2024-01-01,APS,143,2023-11,223505,357.5,2.8373015873015874
9656,52008,2024-01-01,APS,143,2023-11,225130,357.5,2.8373015873015874
9657,52008,2024-01-01,APS,143,2023-11,322205,100.10000000000001,0.7944444444444445
9658,52008,2024-01-01,APS,143,2023-12,223505,393.25,3.121031746031746
9659,52008,2024-01-01,APS,143,2023-12,225130,393.25,3.121031746031746
9660,52008,2024-01-01,APS,143,2023-12,322205,71.5,0.5674603174603174
9661,52008,2024-01-01,APS,144,2024-01,223505,828.0,6.571428571428571
9662,52008,2024-01-01,APS,144,2024-01,223810,72.0,0.5714285714285714
9663,52008,2024-01-01,APS,144,2024-01,225124,72.0,0.5714285714285714
9664,52008,2024-01-01,APS,144,2024-01,225130,756.0,6.0
9665,52008,2024-01-01,APS,144,2024-01,225265,72.0,0.5714285714285714
9666,52008,2024-01-01,APS,144,2024-01,251510,10.799999999999999,0.0857142857142857
9667,52008,2024-01-01,APS,144,2024-01,322205,72.0,0.5714285714285714
9668,52008,2024-01-01,APS,151,2023-10,322205,30.200000000000003,0.2396825396825397
9669,52008,2024-01-01,APS,152,2023-09,223505,380.0,3.015873015873016
9670,52008,2024-01-01,APS,152,2023-09,225130,380.0,3.015873015873016
9671,52008,2024-01-01,APS,152,2023-09,322205,76.0,0.6031746031746031
9672,52008,2024-01-01,APS,153,2023-07,223505,382.5,3.0357142857142856
9673,52008,2024-01-01,APS,153,2023-07,225130,382.5,3.0357142857142856
9674,52008,2024-01-01,APS,155,2023-04,223505,387.5,3.0753968253968256
9675,52008,2024-01-01,APS,155,2023-04,225130,387.5,3.0753968253968256
9676,52008,2024-01-01,Especializada,142,2024-02,221205,10.65,0.08452380952380953
9677,52008,2024-01-01,Especializada,142,2024-02,223505,21.3,0.16904761904761906
9678,52008,2024-01-01,Especializada,142,2024-02,225130,31.950000000000003,0.2535714285714286
9679,52008,2024-01-01,Especializada,142,2024-02,225250,21.3,0.16904761904761906
9680,52008,2024-01-01,Especializada,142,2024-02,251605,21.3,0.16904761904761906
9681,52008,2024-01-01,Especializada,142,2024-02,322205,21.3,0.16904761904761906
9682,52008,2024-01-01,Especializada,144,2024-01,223505,10.799999999999999,0.0857142857142857
9683,52008,2024-01-01,Especializada,144,2024-01,225130,360.0,2.857142857142857
9684,52008,2024-01-01,Especializada,144,2024-01,225250,10.799999999999999,0.0857142857142857
9685,52008,2024-01-01,Especializada,144,2024-01,251605,10.799999999999999,0.0857142857142857
9686,52008,2024-01-01,Especializada,144,2024-01,322205,10.799999999999999,0.0857142857142857
9687,52008,2024-02-01,APS,138,2023-02,223505,345.0,2.738095238095238
9688,52008,2024-02-01,APS,138,2023-02,225130,345.0,2.738095238095238
9689,52008,2024-02-01,APS,142,2024-02,223505,816.5,6.48015873015873
9690,52008,2024-02-01,APS,142,2024-02,223810,71.0,0.5634920634920635
9691,52008,2024-02-01,APS,142,2024-02,225124,71.0,0.5634920634920635
9692,52008,2024-02-01,APS,142,2024-02,225130,745.5,5.916666666666667
9693,52008,2024-02-01,APS,142,2024-02,225265,71.0,0.5634920634920635
9694,52008,2024-02-01,APS,142,2024-02,251510,10.65,0.08452380952380953
9695,52008,2024-02-01,APS,142,2024-02,322205,71.0,0.5634920634920635
9696,52008,2024-02-01,APS,143,2023-11,322205,28.6,0.22698412698412698
9697,52008,2024-02-01,APS,143,2023-12,223505,357.5,2.8373015873015874
9698,52008,2024-02-01,APS,143,2023-12,225130,357.5,2.8373015873015874
9699,52008,2024-02-01,APS,143,2023-12,322205,100.10000000000001,0.7944444444444445
9700,52008,2024-02-01,APS,144,2024-01,223505,396.0,3.142857142857143
9701,52008,2024-02-01,APS,144,2024-01,225130,396.0,3.142857142857143
9702,52008,2024-02-01,APS,144,2024-01,322205,72.0,0.5714285714285714
9703,52008,2024-02-01,APS,151,2023-10,223505,377.5,2.996031746031746
9704,52008,2024-02-01,APS,151,2023-10,225130,377.5,2.996031746031746
9705,52008,2024-02-01,APS,151,2023-10,322205,75.5,0.5992063492063492
9706,52008,2024-02-01,APS,154,2023-08,223505,385.0,3.0555555555555554
9707,52008,2024-02-01,APS,154,2023-08,225130,385.0,3.0555555555555554
9708,52008,2024-02-01,APS,161,2023-05,223505,402.50000000000006,3.194444444444445
9709,52008,2024-02-01,APS,161,2023-05,225130,402.50000000000006,3.194444444444445
9710,52008,2024-02-01,Especializada,142,2024-02,223505,10.65,0.08452380952380953
9711,52008,2024-02-01,Especializada,142,2024-02,225130,355.0,2.8174603174603177
9712,52008,2024-02-01,Especializada,142,2024-02,225250,10.65,0.08452380952380953
9713,52008,2024-02-01,Especializada,142,2024-02,251605,10.65,0.08452380952380953
9714,52008,2024-02-01,Especializada,142,2024-02,322205,10.65,0.08452380952380953
9715,52008,2024-03-01,APS,142,2024-02,223505,390.5,3.0992063492063493
9716,52008,2024-03-01,APS,142,2024-02,225130,390.5,3.0992063492063493
9717,52008,2024-03-01,APS,142,2024-02,322205,71.0,0.5634920634920635
9718,52008,2024-03-01,APS,143,2023-11,223505,357.5,2.8373015873015874
9719,52008,2024-03-01,APS,143,2023-11,225130,357.5,2.8373015873015874
9720,52008,2024-03-01,APS,143,2023-11,322205,71.5,0.5674603174603174
9721,52008,2024-03-01,APS,143,2023-12,322205,28.6,0.22698412698412698
9722,52008,2024-03-01,APS,144,2024-01,223505,360.0,2.857142857142857
9723,52008,2024-03-01,APS,144,2024-01,225130,360.0,2.857142857142857
9724,52008,2024-03-01,APS,144,2024-01,322205,100.8,0.7999999999999999
9725,52008,2024-03-01,APS,147,2023-03,223505,367.5,2.9166666666666665
9726,52008,2024-03-01,APS,147,2023-03,225130,367.5,2.9166666666666665
9727,52008,2024-03-01,APS,152,2023-09,223505,380.0,3.015873015873016
9728,52008,2024-03-01,APS,152,2023-09,225130,380.0,3.015873015873016
9729,52008,2024-03-01,APS,156,2023-06,223505,390.0,3.0952380952380953
9730,52008,2024-03-01,APS,156,2023-06,225130,390.0,3.0952380952380953
9731,52008,2024-04-01,APS,142,2024-02,223505,355.0,2.8174603174603177
9732,52008,2024-04-01,APS,142,2024-02,225130,355.0,2.8174603174603177
9733,52008,2024-04-01,APS,142,2024-02,322205,99.4,0.788888888888889
9734,52008,2024-04-01,APS,143,2023-12,223505,357.5,2.8373015873015874
9735,52008,2024-04-01,APS,143,2023-12,225130,357.5,2.8373015873015874
9736,52008,2024-04-01,APS,143,2023-12,322205,71.5,0.5674603174603174
9737,52008,2024-04-01,APS,144,2024-01,322205,28.8,0.22857142857142856
9738,52008,2024-04-01,APS,151,2023-10,223505,377.5,2.996031746031746
9739,52008,2024-04-01,APS,151,2023-10,225130,377.5,2.996031746031746
9740,52008,2024-04-01,APS,153,2023-07,223505,382.5,3.0357142857142856
9741,52008,2024-04-01,APS,153,2023-07,225130,382.5,3.0357142857142856
9742,52008,2024-04-01,APS,155,2023-04,223505,387.5,3.0753968253968256
9743,52008,2024-04-01,APS,155,2023-04,225130,387.5,3.0753968253968256
9744,52008,2024-05-01,APS,142,2024-02,322205,28.400000000000002,0.2253968253968254
9745,52008,2024-05-01,APS,143,2023-11,223505,357.5,2.8373015873015874
9746,52008,2024-05-01,APS,143,2023-11,225130,357.5,2.8373015873015874
9747,52008,2024-05-01,APS,144,2024-01,223505,360.0,2.857142857142857
9748,52008,2024-05-01,APS,144,2024-01,225130,360.0,2.857142857142857
9749,52008,2024-05-01,APS,144,2024-01,322205,72.0,0.5714285714285714
9750,52008,2024-05-01,APS,154,2023-08,223505,385.0,3.0555555555555554
9751,52008,2024-05-01,APS,154,2023-08,225130,385.0,3.0555555555555554
9752,52008,2024-05-01,APS,161,2023-05,223505,402.50000000000006,3.194444444444445
9753,52008,2024-05-01,APS,161,2023-05,225130,402.50000000000006,3.194444444444445
9754,52008,2024-06-01,APS,142,2024-02,223505,355.0,2.8174603174603177
9755,52008,2024-06-01,APS,142,2024-02,225130,355.0,2.8174603174603177
9756,52008,2024-06-01,APS,142,2024-02,322205,71.0,0.5634920634920635
9757,52008,2024-06-01,APS,143,2023-12,223505,357.5,2.8373015873015874
9758,52008,2024-06-01,APS,143,2023-12,225130,357.5,2.8373015873015874
9759,52008,2024-06-01,APS,152,2023-09,223505,380.0,3.015873015873016
9760,52008,2024-06-01,APS,152,2023-09,225130,380.0,3.015873015873016
9761,52008,2024-06-01,APS,156,2023-06,223505,390.0,3.0952380952380953
9762,52008,2024-06-01,APS,156,2023-06,225130,390.0,3.0952380952380953
9763,52008,2024-07-01,APS,143,2023-01,223505,357.5,2.8373015873015874
9764,52008,2024-07-01,APS,143,2023-01,225130,357.5,2.8373015873015874
9765,52008,2024-07-01,APS,144,2024-01,223505,360.0,2.857142857142857
9766,52008,2024-07-01,APS,144,2024-01,225130,360.0,2.857142857142857
9767,52008,2024-07-01,APS,151,2023-10,223505,377.5,2.996031746031746
9768,52008,2024-07-01,APS,151,2023-10,225130,377.5,2.996031746031746
9769,52008,2024-07-01,APS,153,2023-07,223505,382.5,3.0357142857142856
9770,52008,2024-07-01,APS,153,2023-07,225130,382.5,3.0357142857142856
9771,52008,2024-08-01,APS,138,2023-02,223505,345.0,2.738095238095238
9772,52008,2024-08-01,APS,138,2023-02,225130,345.0,2.738095238095238
9773,52008,2024-08-01,APS,142,2024-02,223505,355.0,2.8174603174603177
9774,52008,2024-08-01,APS,142,2024-02,225130,355.0,2.8174603174603177
9775,52008,2024-08-01,APS,143,2023-11,223505,357.5,2.8373015873015874
9776,52008,2024-08-01,APS,143,2023-11,225130,357.5,2.8373015873015874
9777,52008,2024-08-01,APS,154,2023-08,223505,385.0,3.0555555555555554
9778,52008,2024-08-01,APS,154,2023-08,225130,385.0,3.0555555555555554
9779,52008,2024-09-01,APS,143,2023-12,223505,357.5,2.8373015873015874
9780,52008,2024-09-01,APS,143,2023-12,225130,357.5,2.8373015873015874
9781,52008,2024-09-01,APS,147,2023-03,223505,367.5,2.9166666666666665
9782,52008,2024-09-01,APS,147,2023-03,225130,367.5,2.9166666666666665
9783,52008,2024-09-01,APS,152,2023-09,223505,380.0,3.015873015873016
9784,52008,2024-09-01,APS,152,2023-09,225130,380.0,3.015873015873016
9785,52008,2024-10-01,APS,144,2024-01,223505,360.0,2.857142857142857
9786,52008,2024-10-01,APS,144,2024-01,225130,360.0,2.857142857142857
9787,52008,2024-10-01,APS,151,2023-10,223505,377.5,2.996031746031746
9788,52008,2024-10-01,APS,151,2023-10,225130,377.5,2.996031746031746
9789,52008,2024-10-01,APS,155,2023-04,223505,387.5,3.0753968253968256
9790,52008,2024-10-01,APS,155,2023-04,225130,387.5,3.0753968253968256
9791,52008,2024-11-01,APS,142,2024-02,223505,355.0,2.8174603174603177
9792,52008,2024-11-01,APS,142,2024-02,225130,355.0,2.8174603174603177
9793,52008,2024-11-01,APS,143,2023-11,223505,357.5,2.8373015873015874
9794,52008,2024-11-01,APS,143,2023-11,225130,357.5,2.8373015873015874
9795,52008,2024-11-01,APS,161,2023-05,223505,402.50000000000006,3.194444444444445
9796,52008,2024-11-01,APS,161,2023-05,225130,402.50000000000006,3.194444444444445
9797,52008,2024-12-01,APS,143,2023-12,223505,357.5,2.8373015873015874
9798,52008,2024-12-01,APS,143,2023-12,225130,357.5,2.8373015873015874
9799,52008,2024-12-01,APS,156,2023-06,223505,390.0,3.0952380952380953
9800,52008,2024-12-01,APS,156,2023-06,225130,390.0,3.0952380952380953
9801,52008,2025-01-01,APS,143,2023-01,223505,357.5,2.8373015873015874
9802,52008,2025-01-01,APS,143,2023-01,225130,357.5,2.8373015873015874
9803,52008,2025-01-01,APS,144,2024-01,223505,360.0,2.857142857142857
9804,52008,2025-01-01,APS,144,2024-01,225130,360.0,2.857142857142857
9805,52008,2025-01-01,APS,153,2023-07,223505,382.5,3.0357142857142856
9806,52008,2025-01-01,APS,153,2023-07,225130,382.5,3.0357142857142856
9807,52008,2025-02-01,APS,138,2023-02,223505,345.0,2.738095238095238
9808,52008,2025-02-01,APS,138,2023-02,225130,345.0,2.738095238095238
9809,52008,2025-02-01,APS,142,2024-02,223505,355.0,2.8174603174603177
9810,52008,2025-02-01,APS,142,2024-02,225130,355.0,2.8174603174603177
9811,52008,2025-02-01,APS,154,2023-08,223505,385.0,3.0555555555555554
9812,52008,2025-02-01,APS,154,2023-08,225130,385.0,3.0555555555555554
9813,52008,2025-03-01,APS,147,2023-03,223505,367.5,2.9166666666666665
9814,52008,2025-03-01,APS,147,2023-03,225130,367.5,2.9166666666666665
9815,52008,2025-03-01,APS,152,2023-09,223505,380.0,3.015873015873016
9816,52008,2025-03-01,APS,152,2023-09,225130,380.0,3.015873015873016
9817,52008,2025-04-01,APS,151,2023-10,223505,377.5,2.996031746031746
9818,52008,2025-04-01,APS,151,2023-10,225130,377.5,2.996031746031746
9819,52008,2025-04-01,APS,155,2023-04,223505,387.5,3.0753968253968256
9820,52008,2025-04-01,APS,155,2023-04,225130,387.5,3.0753968253968256
9821,52008,2025-05-01,APS,143,2023-11,223505,357.5,2.8373015873015874
9822,52008,2025-05-01,APS,143,2023-11,225130,357.5,2.8373015873015874
9823,52008,2025-05-01,APS,161,2023-05,223505,402.50000000000006,3.194444444444445
9824,52008,2025-05-01,APS,161,2023-05,225130,402.50000000000006,3.194444444444445
9825,52008,2025-06-01,APS,143,2023-12,223505,357.5,2.8373015873015874
9826,52008,2025-06-01,APS,143,2023-12,225130,357.5,2.8373015873015874
9827,52008,2025-06-01,APS,156,2023-06,223505,390.0,3.0952380952380953
9828,52008,2025-06-01,APS,156,2023-06,225130,390.0,3.0952380952380953
9829,52008,2025-07-01,APS,144,2024-01,223505,360.0,2.857142857142857
9830,52008,2025-07-01,APS,144,2024-01,225130,360.0,2.857142857142857
9831,52008,2025-07-01,APS,153,2023-07,223505,382.5,3.0357142857142856
9832,52008,2025-07-01,APS,153,2023-07,225130,382.5,3.0357142857142856
9833,52008,2025-08-01,APS,142,2024-02,223505,355.0,2.8174603174603177
9834,52008,2025-08-01,APS,142,2024-02,225130,355.0,2.8174603174603177
9835,52008,2025-08-01,APS,154,2023-08,223505,385.0,3.0555555555555554
9836,52008,2025-08-01,APS,154,2023-08,225130,385.0,3.0555555555555554
9837,52008,2025-09-01,APS,152,2023-09,223505,380.0,3.015873015873016
9838,52008,2025-09-01,APS,152,2023-09,225130,380.0,3.015873015873016
9839,52008,2025-10-01,APS,151,2023-10,223505,377.5,2.996031746031746
9840,52008,2025-10-01,APS,151,2023-10,225130,377.5,2.996031746031746
9841,52008,2025-11-01,APS,143,2023-11,223505,357.5,2.8373015873015874
9842,52008,2025-11-01,APS,143,2023-11,225130,357.5,2.8373015873015874
9843,52008,2025-12-01,APS,143,2023-12,223505,357.5,2.8373015873015874
9844,52008,2025-12-01,APS,143,2023-12,225130,357.5,2.8373015873015874
9845,52008,2026-01-01,APS,143,2023-01,223505,357.5,2.8373015873015874
9846,52008,2026-01-01,APS,143,2023-01,225130,357.5,2.8373015873015874
9847,52008,2026-01-01,APS,144,2024-01,223505,360.0,2.857142857142857
9848,52008,2026-01-01,APS,144,2024-01,225130,360.0,2.857142857142857
9849,52008,2026-02-01,APS,138,2023-02,223505,345.0,2.738095238095238
9850,52008,2026-02-01,APS,138,2023-02,225130,345.0,2.738095238095238
9851,52008,2026-02-01,APS,142,2024-02,223505,355.0,2.8174603174603177
9852,52008,2026-02-01,APS,142,2024-02,225130,355.0,2.8174603174603177
9853,52008,2026-03-01,APS,147,2023-03,223505,367.5,2.9166666666666665
9854,52008,2026-03-01,APS,147,2023-03,225130,367.5,2.9166666666666665
9855,52008,2026-04-01,APS,155,2023-04,223505,387.5,3.0753968253968256
9856,52008,2026-04-01,APS,155,2023-04,225130,387.5,3.0753968253968256
9857,52008,2026-05-01,APS,161,2023-05,223505,402.50000000000006,3.194444444444445
9858,52008,2026-05-01,APS,161,2023-05,225130,402.50000000000006,3.194444444444445
9859,52008,2026-06-01,APS,156,2023-06,223505,390.0,3.0952380952380953
9860,52008,2026-06-01,APS,156,2023-06,225130,390.0,3.0952380952380953
9861,52008,2026-07-01,APS,153,2023-07,223505,382.5,3.0357142857142856
9862,52008,2026-07-01,APS,153,2023-07,225130,382.5,3.0357142857142856
9863,52008,2026-08-01,APS,154,2023-08,223505,385.0,3.0555555555555554
9864,52008,2026-08-01,APS,154,2023-08,225130,385.0,3.0555555555555554
9865,52008,2026-09-01,APS,152,2023-09,223505,380.0,3.015873015873016
9866,52008,2026-09-01,APS,152,2023-09,225130,380.0,3.015873015873016
9867,52008,2026-10-01,APS,151,2023-10,223505,377.5,2.996031746031746
9868,52008,2026-10-01,APS,151,2023-10,225130,377.5,2.996031746031746
9869,52008,2026-11-01,APS,143,2023-11,223505,357.5,2.8373015873015874
9870,52008,2026-11-01,APS,143,2023-11,225130,357.5,2.8373015873015874
9871,52008,2026-12-01,APS,143,2023-12,223505,357.5,2.8373015873015874
9872,52008,2026-12-01,APS,143,2023-12,225130,357.5,2.8373015873015874
9873,52008,2027-01-01,APS,144,2024-01,223505,360.0,2.857142857142857
9874,52008,2027-01-01,APS,144,2024-01,225130,360.0,2.857142857142857
9875,52008,2027-02-01,APS,142,2024-02,223505,355.0,2.8174603174603177
9876,52008,2027-02-01,APS,142,2024-02,225130,355.0,2.8174603174603177
9877,52009,2022-05-01,APS,114,2023-01,223505,28.5,0.2261904761904762
9878,52009,2022-05-01,APS,114,2023-01,225130,28.5,0.2261904761904762
9879,52009,2022-06-01,APS,109,2023-02,223505,27.25,0.21626984126984128
9880,52009,2022-06-01,APS,109,2023-02,225130,27.25,0.21626984126984128
9881,52009,2022-06-01,APS,114,2023-01,221205,222.3,1.7642857142857145
9882,52009,2022-06-01,APS,114,2023-01,223505,51.3,0.40714285714285714
9883,52009,2022-06-01,APS,114,2023-01,225130,51.3,0.40714285714285714
9884,52009,2022-06-01,APS,114,2023-01,515105,57.0,0.4523809523809524
9885,52009,2022-07-01,APS,109,2023-02,221205,212.54999999999998,1.6869047619047617
9886,52009,2022-07-01,APS,109,2023-02,223505,49.05,0.3892857142857143
9887,52009,2022-07-01,APS,109,2023-02,225130,49.05,0.3892857142857143
9888,52009,2022-07-01,APS,109,2023-02,515105,54.5,0.43253968253968256
9889,52009,2022-07-01,APS,113,2023-03,223505,28.25,0.22420634920634921
9890,52009,2022-07-01,APS,113,2023-03,225130,28.25,0.22420634920634921
9891,52009,2022-07-01,APS,114,2023-01,223208,57.0,0.4523809523809524
9892,52009,2022-07-01,APS,114,2023-01,223505,31.35,0.2488095238095238
9893,52009,2022-07-01,APS,114,2023-01,225130,31.35,0.2488095238095238
9894,52009,2022-07-01,APS,114,2023-01,322205,2.85,0.02261904761904762
9895,52009,2022-07-01,APS,114,2023-01,515105,59.85,0.47500000000000003
9896,52009,2022-07-01,Especializada,114,2023-01,221205,57.0,0.4523809523809524
9897,52009,2022-08-01,APS,109,2023-02,223208,54.5,0.43253968253968256
9898,52009,2022-08-01,APS,109,2023-02,223505,29.975,0.2378968253968254
9899,52009,2022-08-01,APS,109,2023-02,225130,29.975,0.2378968253968254
9900,52009,2022-08-01,APS,109,2023-02,322205,2.725,0.021626984126984126
9901,52009,2022-08-01,APS,109,2023-02,515105,57.225,0.45416666666666666
9902,52009,2022-08-01,APS,113,2023-03,221205,220.35,1.7488095238095238
9903,52009,2022-08-01,APS,113,2023-03,223505,50.85,0.4035714285714286
9904,52009,2022-08-01,APS,113,2023-03,225130,50.85,0.4035714285714286
9905,52009,2022-08-01,APS,113,2023-03,515105,56.5,0.44841269841269843
9906,52009,2022-08-01,APS,114,2023-01,221205,123.5,0.9801587301587301
9907,52009,2022-08-01,APS,114,2023-01,223505,39.9,0.31666666666666665
9908,52009,2022-08-01,APS,114,2023-01,225130,39.9,0.31666666666666665
9909,52009,2022-08-01,APS,114,2023-01,515105,57.0,0.4523809523809524
9910,52009,2022-08-01,APS,117,2023-04,223505,29.25,0.23214285714285715
9911,52009,2022-08-01,APS,117,2023-04,225130,29.25,0.23214285714285715
9912,52009,2022-08-01,Especializada,109,2023-02,221205,54.5,0.43253968253968256
9913,52009,2022-09-01,APS,108,2023-05,223505,27.0,0.21428571428571427
9914,52009,2022-09-01,APS,108,2023-05,225130,27.0,0.21428571428571427
9915,52009,2022-09-01,APS,109,2023-02,221205,118.08333333333333,0.9371693121693121
9916,52009,2022-09-01,APS,109,2023-02,223505,38.15,0.30277777777777776
9917,52009,2022-09-01,APS,109,2023-02,225130,38.15,0.30277777777777776
9918,52009,2022-09-01,APS,109,2023-02,515105,54.5,0.43253968253968256
9919,52009,2022-09-01,APS,113,2023-03,223208,56.5,0.44841269841269843
9920,52009,2022-09-01,APS,113,2023-03,223505,31.075,0.2466269841269841
9921,52009,2022-09-01,APS,113,2023-03,225130,31.075,0.2466269841269841
9922,52009,2022-09-01,APS,113,2023-03,322205,2.825,0.02242063492063492
9923,52009,2022-09-01,APS,113,2023-03,515105,59.325,0.4708333333333334
9924,52009,2022-09-01,APS,114,2023-01,223505,28.5,0.2261904761904762
9925,52009,2022-09-01,APS,114,2023-01,225130,28.5,0.2261904761904762
9926,52009,2022-09-01,APS,114,2023-01,515105,57.0,0.4523809523809524
9927,52009,2022-09-01,APS,117,2023-04,221205,228.15,1.8107142857142857
9928,52009,2022-09-01,APS,117,2023-04,223505,52.650000000000006,0.4178571428571429
9929,52009,2022-09-01,APS,117,2023-04,225130,52.650000000000006,0.4178571428571429
9930,52009,2022-09-01,APS,117,2023-04,515105,58.5,0.4642857142857143
9931,52009,2022-09-01,Especializada,113,2023-03,221205,56.5,0.44841269841269843
9932,52009,2022-09-01,Especializada,114,2023-01,221205,57.0,0.4523809523809524
9933,52009,2022-10-01,APS,108,2023-05,221205,210.6,1.6714285714285715
9934,52009,2022-10-01,APS,108,2023-05,223505,48.6,0.38571428571428573
9935,52009,2022-10-01,APS,108,2023-05,225130,48.6,0.38571428571428573
9936,52009,2022-10-01,APS,108,2023-05,515105,54.0,0.42857142857142855
9937,52009,2022-10-01,APS,109,2023-02,223505,27.25,0.21626984126984128
9938,52009,2022-10-01,APS,109,2023-02,225130,27.25,0.21626984126984128
9939,52009,2022-10-01,APS,109,2023-02,515105,54.5,0.43253968253968256
9940,52009,2022-10-01,APS,109,2023-06,223505,27.25,0.21626984126984128
9941,52009,2022-10-01,APS,109,2023-06,225130,27.25,0.21626984126984128
9942,52009,2022-10-01,APS,113,2023-03,221205,122.41666666666667,0.9715608465608466
9943,52009,2022-10-01,APS,113,2023-03,223505,39.55,0.3138888888888889
9944,52009,2022-10-01,APS,113,2023-03,225130,39.55,0.3138888888888889
9945,52009,2022-10-01,APS,113,2023-03,515105,56.5,0.44841269841269843
9946,52009,2022-10-01,APS,114,2023-01,221205,43.7,0.34682539682539687
9947,52009,2022-10-01,APS,114,2023-01,223208,57.0,0.4523809523809524
9948,52009,2022-10-01,APS,114,2023-01,223505,28.5,0.2261904761904762
9949,52009,2022-10-01,APS,114,2023-01,225130,28.5,0.2261904761904762
9950,52009,2022-10-01,APS,114,2023-01,515105,57.0,0.4523809523809524
9951,52009,2022-10-01,APS,117,2023-04,223208,58.5,0.4642857142857143
