"","uf","ibge","municipio","total_equipe","total_pop","medicos","enfermeiros","tecnicos","acs"
"76","BA","290620","CANARANA",10.7841714285714,27089,10.7841714285714,10.7841714285714,21.5683428571429,36.1186666666667
"77","BA","290630","CANAVIEIRAS",10.9645857142857,27910,10.9645857142857,10.9645857142857,21.9291714285714,37.2133333333333
"78","BA","290640","CANDEAL",3.32012857142857,8881,3.32012857142857,3.32012857142857,6.64025714285714,11.8413333333333
"79","BA","290650","CANDEIAS",19.2246142857143,53523,19.2246142857143,19.2246142857143,38.4492285714286,71.364
"80","BA","290660","CANDIBA",5.20941428571429,13136,5.20941428571429,5.20941428571429,10.4188285714286,17.5146666666667
"81","BA","290670","CÂNDIDO SALES",10.9239571428571,27392,10.9239571428571,10.9239571428571,21.8479142857143,36.5226666666667
"82","BA","290680","CANSANÇÃO",13.8775857142857,37060,13.8775857142857,13.8775857142857,27.7551714285714,49.4133333333333
"83","BA","290682","CANUDOS",5.69084285714286,13887,5.69084285714286,5.69084285714286,11.3816857142857,18.516
"84","BA","290685","CAPELA DO ALTO ALEGRE",4.17858571428571,10859,4.17858571428571,4.17858571428571,8.35717142857143,14.4786666666667
"85","BA","290687","CAPIM GROSSO",13.1519714285714,33300,13.1519714285714,13.1519714285714,26.3039428571429,44.4
"86","BA","290689","CARAÍBAS",4.0996,10427,4.0996,4.0996,8.1992,13.9026666666667
"87","BA","290690","CARAVELAS",9.21347142857143,23033,9.21347142857143,9.21347142857143,18.4269428571429,30.7106666666667
"88","BA","290700","CARDEAL DA SILVA",4.046,10034,4.046,4.046,8.092,13.3786666666667
"89","BA","290710","CARINHANHA",10.3798714285714,26425,10.3798714285714,10.3798714285714,20.7597428571429,35.2333333333333
"90","BA","290720","CASA NOVA",22.7428,56129,22.7428,22.7428,45.4856,74.8386666666667
"91","BA","290730","CASTRO ALVES",10.4862714285714,27485,10.4862714285714,10.4862714285714,20.9725428571429,36.6466666666667
"92","BA","290740","CATOLÂNDIA",1.38271428571429,3794,1.38271428571429,1.38271428571429,2.76542857142857,5.05866666666667
"93","BA","290750","CATU",17.5456714285714,46000,17.5456714285714,17.5456714285714,35.0913428571429,61.3333333333333
"94","BA","290755","CATURAMA",2.90242857142857,7401,2.90242857142857,2.90242857142857,5.80485714285714,9.868
"95","BA","290760","CENTRAL",6.81987142857143,17359,6.81987142857143,6.81987142857143,13.6397428571429,23.1453333333333
"96","BA","290770","CHORROCHÓ",4.22662857142857,9617,4.22662857142857,4.22662857142857,8.45325714285714,12.8226666666667
"97","BA","290780","CÍCERO DANTAS",10.8345857142857,28219,10.8345857142857,10.8345857142857,21.6691714285714,37.6253333333333
"98","BA","290790","CIPÓ",6.98761428571429,17629,6.98761428571429,6.98761428571429,13.9752285714286,23.5053333333333
"99","BA","290800","COARACI",7.07198571428571,18662,7.07198571428571,7.07198571428571,14.1439714285714,24.8826666666667
